user_id,transaction_date,month_key,amount,category,merchant,is_subscription,credit_score_impact_category,archetype,spending_velocity_7d,risk_score,is_fraud_flag
user_103,2024-03-29,2024-03,213.83241555443746,subscriptions,Hulu,False,neutral,Impulsive,1145.802618058231,0.22605067755309372,0
user_110,2024-05-12,2024-05,189.52018779012064,shopping_net,Starbucks,False,positive,Conservative,809.3401935234251,0.28859079762036766,0
test_subject,2024-01-26,2024-01,99.63265370113417,entertainment,Walmart,False,positive,Conservative,240.2587739120981,0.22192534685494233,0
test_subject,2024-07-13,2024-07,347.5843056261606,gas_transport,Amazon,False,neutral,Impulsive,1815.1120267149756,0.12722655800687954,0
user_103,2024-07-29,2024-07,97.70859524782628,utilities,Netflix,False,neutral,Frugal,1345.2581219298904,0.09343232228959256,0
user_101,2024-06-20,2024-06,14.050784265132448,gas_transport,Amazon,False,positive,Impulsive,850.4018076178988,0.09330331415065016,0
user_105,2024-06-20,2024-06,494.1711498590441,health_fitness,Spotify,False,neutral,Impulsive,1200.5939154181992,0.19713008831903586,0
user_103,2024-04-08,2024-04,166.74306088389602,grocery_pos,Hulu,True,neutral,Conservative,151.72918560269568,0.01804060870800771,0
user_109,2024-06-11,2024-06,427.80914705252127,shopping_net,Starbucks,True,neutral,Impulsive,1624.83061608767,0.1262504466209681,0
premium_user,2024-06-15,2024-06,412.29408821442985,utilities,Apple,False,positive,Strategic,1969.421323043501,0.049359057204456255,0
user_112,2024-09-21,2024-09,98.92235703131048,grocery_pos,Nike,False,neutral,Strategic,274.2101295078012,0.09738081388083646,0
user_104,2024-08-19,2024-08,463.5634423187077,food_out,Hulu,False,negative,Conservative,1059.4394094196073,0.20610520650964018,0
premium_user,2024-07-16,2024-07,232.34469212736164,subscriptions,Amazon,False,neutral,Strategic,1211.258887920437,0.2239458179802086,0
user_113,2024-05-07,2024-05,88.14223980929233,grocery_pos,Nike,False,neutral,Impulsive,753.7947367015869,0.23397165074468604,0
demo_user,2024-06-14,2024-06,47.812789766356055,grocery_pos,Amazon,False,positive,Impulsive,803.33484578514,0.12547836969742351,0
user_110,2024-03-16,2024-03,14.152337765264388,health_fitness,Nike,False,neutral,Conservative,831.6491173609296,0.09927580511213022,0
user_108,2024-03-26,2024-03,103.41186154279306,entertainment,Netflix,False,neutral,Strategic,1262.0485183469898,0.17912797767266142,0
user_101,2024-04-03,2024-04,318.6122684435936,shopping_net,GasStation,False,negative,Conservative,1367.2768251280672,0.2708050967290776,0
user_103,2024-05-27,2024-05,340.1064545597846,subscriptions,Walmart,False,neutral,Impulsive,109.34495343998702,0.2568841177168281,0
test_subject,2024-03-06,2024-03,196.72701086470232,gas_transport,Hulu,False,positive,Frugal,961.8736379737237,0.2832926442784151,0
user_103,2024-03-17,2024-03,154.40132267966302,utilities,Nike,False,neutral,Strategic,865.952301079322,0.09171569054160618,0
test_subject,2024-07-27,2024-07,254.58488337952747,subscriptions,SuperStore,False,neutral,Impulsive,1388.4113405021792,0.2571915307540594,0
test_subject,2024-04-07,2024-04,220.23717988532155,health_fitness,Starbucks,False,positive,Strategic,1574.9369729741786,0.04324128005622765,0
user_107,2024-04-25,2024-04,205.5916358901177,gas_transport,Spotify,False,neutral,Strategic,980.4276650043026,0.24366158075827926,0
user_103,2024-04-24,2024-04,332.2402018782918,utilities,Amazon,False,neutral,Impulsive,1016.841415217668,0.15810234733019843,0
user_107,2024-03-18,2024-03,274.77576986813074,gas_transport,Nike,False,neutral,Strategic,1363.2427547641064,0.13249511264772273,0
user_105,2024-04-01,2024-04,398.6503688329705,shopping_net,Amazon,False,neutral,Impulsive,851.0296106478709,0.22127003497900974,0
user_105,2024-02-07,2024-02,331.39298801372996,food_out,Spotify,False,neutral,Conservative,127.38857268479535,0.28523474469243915,0
user_101,2024-01-25,2024-01,342.76186708169996,shopping_net,Apple,False,neutral,Frugal,266.01710000740684,0.22248220495481022,0
user_107,2024-05-20,2024-05,389.26583402223343,grocery_pos,Amazon,False,neutral,Frugal,372.4736977989129,0.16376349800211454,0
user_108,2024-04-04,2024-04,73.54620965840877,food_out,SuperStore,False,neutral,Impulsive,1205.538083330957,0.08796035558592377,0
user_110,2024-03-31,2024-03,385.9119637560676,subscriptions,Netflix,False,neutral,Strategic,1179.5594114130454,0.005679119399449995,0
user_106,2024-04-19,2024-04,83.68886477837562,utilities,HighEndClub,False,neutral,Impulsive,1710.9608413946587,0.2789660394685001,0
user_112,2024-04-17,2024-04,402.3631517275806,health_fitness,Netflix,False,positive,Conservative,1822.3253436576679,0.05852863167572133,0
user_102,2024-02-14,2024-02,463.55956406044754,subscriptions,Starbucks,False,neutral,Impulsive,830.3471837508894,0.21881230283677702,0
user_110,2024-02-14,2024-02,12.233036786355644,gas_transport,Walmart,False,neutral,Conservative,1186.028378220787,0.27469719382529323,0
user_114,2024-05-03,2024-05,397.5132998089659,utilities,Walmart,False,positive,Impulsive,1400.1937905215927,0.10161706866298517,0
user_105,2024-05-20,2024-05,389.65010128148776,entertainment,Spotify,False,neutral,Strategic,1629.380135926239,0.10887590740480936,0
user_108,2024-05-10,2024-05,309.26339575000367,grocery_pos,HighEndClub,False,neutral,Impulsive,1313.3154993020428,0.11195456444466152,0
test_subject,2024-06-05,2024-06,368.31818988658046,food_out,Hulu,False,neutral,Impulsive,1505.629369327275,0.00939620307538318,0
user_102,2024-09-26,2024-09,436.49592217906957,food_out,GasStation,False,positive,Impulsive,331.14533596551547,0.1793530205979262,0
user_108,2024-07-26,2024-07,119.84642375341772,shopping_net,Netflix,False,neutral,Strategic,105.70094334940283,0.24696555824785058,0
user_108,2024-03-21,2024-03,358.85819041542135,gas_transport,Hulu,False,neutral,Conservative,400.64490896497074,0.08129921075152506,0
user_114,2024-06-09,2024-06,284.0820454732819,entertainment,Netflix,True,neutral,Frugal,867.880124185071,0.1411387532523513,0
user_101,2024-09-12,2024-09,254.6809533317687,subscriptions,Walmart,False,positive,Impulsive,1042.1449060744576,0.012571490401575834,0
test_subject,2024-03-20,2024-03,328.6138264256277,health_fitness,GasStation,False,neutral,Frugal,1106.2526752600552,0.24351484178409308,0
user_114,2024-05-19,2024-05,319.4802280240407,utilities,SuperStore,False,neutral,Frugal,991.9957264105138,0.006224126424765297,0
user_109,2024-03-19,2024-03,382.24941676194084,shopping_net,GasStation,False,positive,Conservative,894.2138016363022,0.2751016990433378,0
user_101,2024-07-02,2024-07,192.81399858389292,gas_transport,Netflix,False,neutral,Strategic,1122.132790430049,0.1262391781183401,0
user_112,2024-03-01,2024-03,45.97063219123008,utilities,Walmart,False,neutral,Strategic,379.40537029296627,0.24276563877794788,0
premium_user,2024-03-28,2024-03,137.86771529248557,health_fitness,SuperStore,True,positive,Conservative,867.6142257376654,0.2495583739494259,0
user_103,2024-08-21,2024-08,473.87505637830543,utilities,Amazon,False,positive,Impulsive,1607.4283480558383,0.09331659234138442,0
user_107,2024-09-08,2024-09,228.77195966775852,utilities,HighEndClub,False,neutral,Strategic,1642.339602319373,0.11867471152679465,0
user_109,2024-08-08,2024-08,183.95862048521226,food_out,SuperStore,False,positive,Impulsive,621.8151866643447,0.23698889926843966,0
user_107,2024-01-02,2024-01,123.2152031824527,health_fitness,Amazon,True,neutral,Frugal,147.83969893063633,0.17978054645698227,0
user_106,2024-02-17,2024-02,149.8921036788781,shopping_net,Apple,False,positive,Impulsive,350.7151552112512,0.2727410857088948,0
user_102,2024-02-11,2024-02,459.37633179715544,entertainment,GasStation,True,positive,Strategic,1078.4232606890732,0.2453937584753953,0
user_112,2024-05-25,2024-05,497.82348113556674,subscriptions,Walmart,False,neutral,Frugal,1437.8441423483491,0.05698422966211214,0
user_114,2024-01-02,2024-01,346.6001871744194,entertainment,HighEndClub,False,negative,Conservative,1208.9893545571608,0.11423111851256014,0
demo_user,2024-08-26,2024-08,201.2280291551448,shopping_net,Apple,False,positive,Impulsive,468.1915291151002,0.017367366682156004,0
user_108,2024-06-18,2024-06,373.9704574528858,utilities,Hulu,False,neutral,Frugal,1859.2672374982378,0.0845014334200931,0
user_103,2024-04-06,2024-04,213.8358037077088,food_out,Netflix,False,positive,Conservative,1853.2983624466658,0.25077570784057485,0
user_104,2024-05-21,2024-05,217.6178925205635,utilities,Spotify,False,neutral,Strategic,1926.3574916003247,0.16376508696030584,0
user_111,2024-01-11,2024-01,345.23883912935145,grocery_pos,Amazon,False,positive,Impulsive,1614.5420488939988,0.283205118523025,0
user_101,2024-03-22,2024-03,331.8731086916508,health_fitness,Amazon,False,positive,Frugal,1555.7698391884746,0.07072674265461894,0
user_106,2024-03-03,2024-03,181.2017014528188,utilities,Apple,False,positive,Impulsive,676.7447571576278,0.1080395602976425,0
user_112,2024-08-25,2024-08,492.33264541316873,health_fitness,Spotify,False,neutral,Conservative,339.9689200898373,0.08045728541641957,0
user_107,2024-01-14,2024-01,175.5184965066982,food_out,Apple,False,negative,Conservative,1087.4321167874543,0.2889399516822075,0
user_102,2024-04-10,2024-04,258.1474373079434,grocery_pos,Starbucks,False,negative,Strategic,1938.642547105854,0.274671470049685,0
user_101,2024-08-09,2024-08,243.30106539391332,entertainment,Hulu,False,neutral,Impulsive,1549.7536308492915,0.033516176636006534,0
user_101,2024-09-15,2024-09,361.21456905628463,shopping_net,Nike,False,positive,Conservative,799.2078587464548,0.17818254939422778,0
premium_user,2024-07-11,2024-07,50.68395658754056,subscriptions,Hulu,False,neutral,Conservative,903.4404318639582,0.22603789111152012,0
user_103,2024-09-14,2024-09,494.8052089204148,utilities,Spotify,False,neutral,Frugal,466.24850043964636,0.050365918094918236,0
demo_user,2024-01-10,2024-01,401.0807735066844,grocery_pos,Apple,False,negative,Conservative,151.33941760660548,0.0126450538307463,0
user_107,2024-09-13,2024-09,472.7982712086872,entertainment,Apple,False,neutral,Strategic,1353.8619538589878,0.24383540338925036,0
user_113,2024-03-14,2024-03,419.23216743304005,entertainment,Starbucks,False,neutral,Frugal,1839.5877721157,0.14466143777359106,0
premium_user,2024-04-19,2024-04,119.91427646977193,health_fitness,Spotify,False,positive,Impulsive,130.27316204761254,0.29446127409249306,0
user_104,2024-01-03,2024-01,245.48478465574877,utilities,Spotify,False,neutral,Frugal,224.15570566709442,0.08085216733695576,0
user_109,2024-01-10,2024-01,373.86651913118806,entertainment,GasStation,False,negative,Impulsive,398.6508668014744,0.2416857259772753,0
user_109,2024-07-16,2024-07,331.4392395468236,health_fitness,Hulu,False,positive,Conservative,780.0373307037903,0.25492658674030527,0
user_101,2024-05-10,2024-05,305.3176742095155,health_fitness,HighEndClub,False,positive,Frugal,1567.8905730913423,0.2634487647920522,0
user_113,2024-09-16,2024-09,235.3061768955965,grocery_pos,Spotify,True,negative,Strategic,730.9414256085172,0.12805372152622613,0
user_104,2024-08-27,2024-08,198.97652464708958,gas_transport,HighEndClub,False,positive,Impulsive,1659.8158662516614,0.24032122244496879,0
user_105,2024-08-31,2024-08,187.04461435734507,subscriptions,Walmart,False,neutral,Frugal,182.85879695897935,0.15255142465213437,0
user_108,2024-01-25,2024-01,231.05865028048197,entertainment,Netflix,False,neutral,Impulsive,1543.8311401247283,0.2992164652769486,0
test_subject,2024-02-27,2024-02,337.64422228449274,utilities,Walmart,False,positive,Frugal,988.740145805828,0.016677496164205895,0
user_114,2024-05-25,2024-05,271.9075164131494,food_out,Amazon,False,neutral,Frugal,1325.8050687632635,0.11555650101419493,0
demo_user,2024-09-05,2024-09,121.40276580254339,food_out,Apple,False,neutral,Impulsive,565.1206001390622,0.20486122719184136,0
user_103,2024-06-09,2024-06,85.84253531954185,health_fitness,Spotify,False,neutral,Strategic,1788.5903467030312,0.0907199815928343,0
user_107,2024-03-20,2024-03,89.2828843364758,grocery_pos,Apple,False,positive,Impulsive,1194.6651587412664,0.0365261707195606,0
demo_user,2024-05-29,2024-05,302.50147691450695,health_fitness,Netflix,False,neutral,Strategic,557.2538646191285,0.11920260593679584,0
user_109,2024-06-17,2024-06,378.31012448897377,subscriptions,SuperStore,False,neutral,Strategic,1010.9633191481786,0.053727454232681056,0
user_101,2024-01-17,2024-01,251.62861045581133,gas_transport,Hulu,False,positive,Strategic,326.2707831908338,0.27121406351420324,0
user_112,2024-05-30,2024-05,31.876212740050306,grocery_pos,Apple,False,positive,Conservative,712.946224141451,0.16767417013876715,0
user_101,2024-09-07,2024-09,335.44039897564744,subscriptions,Nike,False,neutral,Strategic,1554.6976960405616,0.08802387125618048,0
user_103,2024-09-25,2024-09,107.59140542686967,shopping_net,Starbucks,False,neutral,Strategic,1954.419495380958,0.2905695530049332,0
premium_user,2024-06-08,2024-06,64.5208564527608,health_fitness,Nike,True,positive,Frugal,1641.4806392843043,0.24154280463383673,0
user_105,2024-09-16,2024-09,200.50985395336892,entertainment,Nike,False,positive,Frugal,846.2210380940132,0.18787371209850776,0
user_107,2024-03-02,2024-03,372.7035155938719,subscriptions,Walmart,False,positive,Frugal,401.01578760041247,0.1630848734470943,0
user_109,2024-03-21,2024-03,341.99907292168257,subscriptions,Amazon,False,positive,Conservative,1973.9950214355968,0.2183932622903761,0
user_109,2024-03-30,2024-03,188.09917766315576,subscriptions,GasStation,False,neutral,Frugal,1758.6608553218193,0.14155262737527607,0
premium_user,2024-06-11,2024-06,140.89741949051802,health_fitness,Spotify,False,neutral,Strategic,1953.9378646874127,0.041899835545905505,0
user_107,2024-06-26,2024-06,303.0468522410553,grocery_pos,Walmart,False,positive,Impulsive,346.4498594727882,0.29332587350348843,0
user_110,2024-01-08,2024-01,370.86809010537525,gas_transport,SuperStore,False,positive,Impulsive,1240.1031085460731,0.2364476437985648,0
demo_user,2024-03-12,2024-03,119.61837294916558,health_fitness,SuperStore,False,positive,Frugal,1875.6544711950514,0.17568391564475583,0
user_105,2024-04-23,2024-04,416.4080942044032,subscriptions,Amazon,False,positive,Conservative,601.520645430144,0.26730456424923105,0
user_105,2024-06-06,2024-06,80.29235681060975,entertainment,Hulu,False,neutral,Impulsive,1924.8576345435586,0.10224456343498763,0
user_113,2024-05-04,2024-05,314.00896159031254,shopping_net,Starbucks,False,neutral,Conservative,307.0612249044938,0.1807760423440107,0
premium_user,2024-09-24,2024-09,336.79998155259335,subscriptions,GasStation,False,neutral,Strategic,690.9469320271751,0.16042685021826825,0
user_103,2024-05-17,2024-05,149.77496022875584,gas_transport,Apple,False,positive,Impulsive,1807.2214119009218,0.11545937399780369,0
user_104,2024-02-17,2024-02,184.54608927068824,entertainment,Netflix,False,negative,Impulsive,1090.497511687292,0.2959858656868588,0
test_subject,2024-06-14,2024-06,479.7729608095615,entertainment,Starbucks,False,neutral,Impulsive,1503.2660997906594,0.07967125025403989,0
user_109,2024-01-22,2024-01,387.8149778780535,health_fitness,HighEndClub,False,neutral,Frugal,936.5099641315047,0.2138755087299843,0
premium_user,2024-01-28,2024-01,440.21064082911494,health_fitness,Spotify,False,positive,Frugal,962.1321060839821,0.02016547726539821,0
user_108,2024-07-02,2024-07,336.6157120270913,entertainment,Apple,False,neutral,Conservative,1189.219861001323,0.09132287708476966,0
user_106,2024-01-30,2024-01,186.54675650392056,health_fitness,Hulu,False,neutral,Strategic,765.3124359949824,0.07314831411516827,0
user_110,2024-04-19,2024-04,351.6453505618611,shopping_net,Walmart,False,positive,Conservative,1705.3821377218603,0.14281067883263773,0
user_105,2024-05-04,2024-05,422.05521309721536,utilities,SuperStore,True,negative,Conservative,1520.7751119562251,0.2031978894148119,0
user_110,2024-02-07,2024-02,49.00903736248917,food_out,Amazon,False,positive,Strategic,1408.0428183002514,0.20114589479459347,0
user_104,2024-09-19,2024-09,451.4916769433807,entertainment,Nike,False,neutral,Conservative,1253.7748860197746,0.2326451829874792,0
user_103,2024-01-11,2024-01,131.26712231780647,health_fitness,Nike,True,neutral,Strategic,1202.5544567974787,0.06351691086077711,0
premium_user,2024-01-13,2024-01,153.691699988398,food_out,Apple,False,positive,Conservative,245.68135097809173,0.2632657427575597,0
user_111,2024-03-19,2024-03,420.57249260517517,grocery_pos,Walmart,False,neutral,Impulsive,576.8009937419932,0.1255667978922327,0
user_114,2024-04-25,2024-04,280.9839952029832,health_fitness,HighEndClub,False,positive,Strategic,1756.8858057942903,0.1865648777598607,0
user_111,2024-06-08,2024-06,477.97518366593306,health_fitness,Amazon,False,neutral,Conservative,380.22555178853054,0.14883418252192396,0
demo_user,2024-04-19,2024-04,169.0317703157281,gas_transport,Amazon,True,neutral,Frugal,731.2887566799053,0.052453604356452355,0
user_110,2024-02-21,2024-02,134.57172952767633,entertainment,SuperStore,False,positive,Conservative,1011.8207318269879,0.08369485608642975,0
user_107,2024-09-26,2024-09,307.28253554990323,shopping_net,SuperStore,False,positive,Conservative,1640.5811940360036,0.13964523241614746,0
user_113,2024-04-16,2024-04,432.8374873908235,grocery_pos,Nike,False,neutral,Conservative,431.9680576447958,0.20047679259578163,0
test_subject,2024-03-30,2024-03,463.0538033519436,utilities,Amazon,False,positive,Strategic,1488.3026085408283,0.20555607773272627,0
user_109,2024-09-17,2024-09,15.393954385861136,utilities,Hulu,False,neutral,Impulsive,616.3349170599291,0.14376029150965067,0
user_110,2024-04-15,2024-04,120.65008610484908,health_fitness,Apple,False,negative,Strategic,1381.9586872662278,0.003655834602616714,0
user_108,2024-06-08,2024-06,153.0957612961794,shopping_net,Spotify,False,positive,Impulsive,925.9825138553294,0.23158227613669558,0
user_102,2024-05-25,2024-05,431.0611298318674,entertainment,Apple,False,neutral,Impulsive,1931.7952433728044,0.20979905701900334,0
user_106,2024-02-17,2024-02,419.6938896999577,subscriptions,Amazon,True,neutral,Impulsive,1746.6922448772207,0.06028566964916051,0
user_112,2024-04-12,2024-04,494.9378497107398,food_out,SuperStore,False,neutral,Frugal,881.515334738027,0.1270832408073232,0
user_102,2024-06-07,2024-06,362.95153088086795,entertainment,Amazon,False,positive,Frugal,356.7062853713627,0.19293046770875363,0
user_108,2024-01-16,2024-01,246.76192857071845,health_fitness,HighEndClub,False,positive,Strategic,1664.059958193543,0.07709648717426067,0
user_103,2024-09-21,2024-09,429.9061794224227,entertainment,Spotify,False,neutral,Frugal,1868.8595130521176,0.24961309508736157,0
user_108,2024-09-26,2024-09,109.96263883918712,subscriptions,Apple,False,positive,Impulsive,734.1104898721101,0.2883253411981844,0
user_103,2024-03-12,2024-03,491.2713976225028,gas_transport,Netflix,False,neutral,Impulsive,1875.0393776286603,0.24151408911502512,0
user_102,2024-05-04,2024-05,455.17179171749444,gas_transport,Apple,True,neutral,Conservative,1574.1568080819113,0.10274958692255809,0
user_109,2024-06-25,2024-06,321.28552288189775,gas_transport,HighEndClub,True,positive,Impulsive,992.4098604117005,0.27118098635771926,0
user_113,2024-02-10,2024-02,294.85148487230373,shopping_net,Amazon,False,neutral,Conservative,1138.0462097761283,0.1968948627115257,0
user_101,2024-07-04,2024-07,108.98070107264223,subscriptions,Amazon,False,positive,Frugal,1859.5923608790656,0.14579911671472334,0
user_108,2024-09-18,2024-09,110.37514404310649,utilities,GasStation,False,neutral,Conservative,1786.1337825494052,0.22111537058367395,0
user_101,2024-06-09,2024-06,25.733959018398895,shopping_net,Spotify,False,positive,Frugal,1241.0726885481536,0.21912390019406128,0
user_112,2024-04-30,2024-04,280.5203016948969,food_out,HighEndClub,False,neutral,Strategic,531.4409680388761,0.0692218778964183,0
user_103,2024-08-17,2024-08,465.164492097186,gas_transport,SuperStore,False,neutral,Strategic,1995.6840695720257,0.1810204564917431,0
premium_user,2024-05-17,2024-05,397.98655078560796,health_fitness,Starbucks,False,neutral,Conservative,881.5736734622125,0.17032907447698437,0
user_113,2024-08-01,2024-08,102.70324134621731,grocery_pos,Spotify,False,positive,Frugal,316.2287115857496,0.10886572183432258,0
user_114,2024-03-13,2024-03,240.02476057166214,health_fitness,HighEndClub,False,negative,Impulsive,1961.1404104806534,0.27570569686468765,0
user_105,2024-04-22,2024-04,396.65376927309126,utilities,Walmart,False,positive,Frugal,1184.6415323052947,0.2986946071222074,0
user_103,2024-01-12,2024-01,365.90914376199595,gas_transport,Apple,False,neutral,Strategic,498.6390739098309,0.09593185859426585,0
user_109,2024-03-26,2024-03,219.63279563804394,entertainment,GasStation,False,positive,Conservative,658.4746604149009,0.06727645724737055,0
user_104,2024-07-12,2024-07,342.5470792204627,shopping_net,SuperStore,False,positive,Impulsive,1101.2745552888873,0.04549688528534419,0
premium_user,2024-08-01,2024-08,375.7137830795941,entertainment,Amazon,False,positive,Strategic,1719.84785074871,0.15446356196769875,0
user_102,2024-02-18,2024-02,168.15474984988782,subscriptions,Starbucks,False,neutral,Impulsive,1844.2054661833467,0.29478569008050415,0
user_109,2024-06-29,2024-06,263.44746914486984,shopping_net,GasStation,False,positive,Frugal,1687.5055669942901,0.24009162270509216,0
user_109,2024-02-24,2024-02,205.9478558607496,shopping_net,Spotify,False,positive,Frugal,671.3471945805692,0.18569761933376325,0
demo_user,2024-06-15,2024-06,103.2303767137011,food_out,HighEndClub,False,neutral,Impulsive,1938.6657278080675,0.07302421066496169,0
user_106,2024-05-01,2024-05,11.162013623087624,food_out,Spotify,False,positive,Conservative,1938.0623399802494,0.015633288986819805,0
user_102,2024-05-21,2024-05,240.12949038553214,subscriptions,Amazon,False,positive,Impulsive,1830.0189034947623,0.11727530769157542,0
user_108,2024-06-20,2024-06,482.5748560155701,utilities,Nike,False,negative,Frugal,685.194874906071,0.10759326407609232,0
user_113,2024-08-04,2024-08,46.31311515979911,shopping_net,Walmart,False,neutral,Conservative,236.71788996027996,0.024307803313178344,0
user_107,2024-01-02,2024-01,330.26820924750695,shopping_net,Starbucks,False,negative,Impulsive,1023.3493010118916,0.19342254105618661,0
user_106,2024-08-18,2024-08,144.3399224622551,grocery_pos,HighEndClub,False,neutral,Conservative,219.03130434091008,0.21003761224057169,0
user_108,2024-06-22,2024-06,177.96328150015577,utilities,Starbucks,False,positive,Conservative,1363.8413865181587,0.025024100395489923,0
user_112,2024-01-31,2024-01,482.5786602848482,utilities,Hulu,False,positive,Frugal,538.6784166005473,0.1383194010610206,0
test_subject,2024-02-05,2024-02,445.34415119152357,health_fitness,Hulu,False,positive,Impulsive,1905.677110644262,0.043632393643534,0
user_105,2024-08-15,2024-08,18.396555388455127,grocery_pos,SuperStore,False,positive,Strategic,1507.206451993865,0.0863339286443333,0
user_105,2024-09-13,2024-09,444.0520502547556,food_out,GasStation,False,neutral,Strategic,1442.1599136649213,0.05238880623135782,0
user_103,2024-01-13,2024-01,211.26870685983116,health_fitness,Starbucks,False,neutral,Frugal,396.1425306243551,0.02794527803757255,0
user_110,2024-08-17,2024-08,158.53203712406506,entertainment,Starbucks,False,neutral,Conservative,1705.0812121727784,0.003799866894708459,0
user_107,2024-04-02,2024-04,434.3531331568791,shopping_net,Walmart,False,positive,Impulsive,1769.202945369966,0.10527130932798164,0
user_111,2024-02-10,2024-02,14.446050889335963,health_fitness,Netflix,False,positive,Strategic,186.98915943369263,0.11143121911263203,0
demo_user,2024-07-27,2024-07,202.58470974266686,shopping_net,Starbucks,False,neutral,Impulsive,746.3595260092753,0.13515567792016298,0
user_105,2024-04-29,2024-04,153.58241249550292,utilities,Nike,True,positive,Strategic,1006.9582096728784,0.1673547824011533,0
user_106,2024-06-23,2024-06,358.49108822883596,shopping_net,Netflix,False,neutral,Impulsive,1535.4766526459118,0.16982619250372238,0
user_110,2024-07-24,2024-07,485.4863532814633,food_out,SuperStore,False,neutral,Impulsive,1056.553125857394,0.29892076260388495,0
user_107,2024-03-13,2024-03,445.08150137005305,health_fitness,GasStation,False,positive,Frugal,330.1699261257993,0.2254977235831122,0
user_101,2024-01-24,2024-01,221.8497257158931,entertainment,Amazon,False,positive,Strategic,1489.0869429820434,0.03431318803839373,0
premium_user,2024-05-14,2024-05,412.896193653605,shopping_net,Amazon,False,neutral,Strategic,1212.0079726464728,0.18271357128535376,0
user_113,2024-07-26,2024-07,13.79237335600773,utilities,Spotify,False,negative,Conservative,1701.2129579449966,0.2642501786029286,0
user_110,2024-03-30,2024-03,429.07673031925384,grocery_pos,HighEndClub,False,positive,Strategic,1471.3707046784004,0.10032493368702383,0
user_114,2024-02-15,2024-02,50.09991319288936,subscriptions,Nike,False,neutral,Frugal,1783.2211106253792,0.0765360845494121,0
user_109,2024-02-02,2024-02,65.11488016132812,food_out,Walmart,False,positive,Impulsive,955.6696148425956,0.18786545113098632,0
demo_user,2024-09-18,2024-09,112.5230422478474,food_out,Amazon,False,positive,Strategic,1507.8013045965452,0.1246897705040157,0
user_113,2024-07-05,2024-07,447.9563053318153,gas_transport,Starbucks,False,neutral,Frugal,1749.439236888324,0.10813081417591214,0
premium_user,2024-09-10,2024-09,226.43243137641983,gas_transport,Walmart,False,negative,Conservative,475.87558141860745,0.18544439395705442,0
user_113,2024-01-11,2024-01,277.74304613948806,utilities,SuperStore,False,negative,Impulsive,1032.6780664670364,0.2315224568287254,0
demo_user,2024-04-04,2024-04,352.0771578160806,food_out,Starbucks,False,positive,Impulsive,881.7786044913978,0.1394304157001248,0
user_112,2024-09-26,2024-09,127.10301034953616,utilities,SuperStore,False,positive,Impulsive,454.4367629625689,0.27998891769257783,0
user_106,2024-04-10,2024-04,472.7248272437612,food_out,Amazon,False,negative,Frugal,901.4904277743809,0.15734062008977254,0
premium_user,2024-03-31,2024-03,218.82272299270295,food_out,Starbucks,False,positive,Conservative,175.16673372611558,0.08792164362939386,0
user_109,2024-07-12,2024-07,306.20606184944296,entertainment,Walmart,False,neutral,Frugal,758.098684447985,0.1595404477993238,0
user_108,2024-07-11,2024-07,306.53616076496553,gas_transport,HighEndClub,False,positive,Impulsive,605.7803620135021,0.06873693759763756,0
user_108,2024-04-07,2024-04,67.10573571058836,subscriptions,GasStation,False,positive,Impulsive,797.1396638262463,0.16795042939333973,0
user_112,2024-08-28,2024-08,131.45565873506308,food_out,Apple,False,neutral,Strategic,1986.7671652360918,0.1846966839838588,0
user_111,2024-07-09,2024-07,355.2567087555937,shopping_net,HighEndClub,False,positive,Impulsive,1880.2641059393911,0.15089979518169325,0
user_110,2024-09-08,2024-09,363.4700387556775,health_fitness,Nike,False,negative,Conservative,1905.8766426350362,0.26241435076141645,0
demo_user,2024-05-21,2024-05,471.73829718540725,subscriptions,Nike,False,neutral,Conservative,812.0667530049831,0.11974879513626978,0
user_112,2024-02-18,2024-02,264.027613438266,shopping_net,Nike,False,neutral,Frugal,557.3935768322538,0.17415976490289395,0
user_114,2024-05-15,2024-05,303.8265380220696,subscriptions,Amazon,False,positive,Conservative,1448.9369336983868,0.2363109189715984,0
user_104,2024-08-23,2024-08,356.05761811726103,food_out,GasStation,False,neutral,Impulsive,189.3740047394702,0.27124748610032884,0
user_110,2024-06-17,2024-06,352.93297701879345,entertainment,Amazon,False,neutral,Conservative,136.60211704222834,0.09454848529994182,0
user_113,2024-01-12,2024-01,182.84494884471846,subscriptions,Amazon,True,neutral,Impulsive,1265.8991525143938,0.06172164663661858,0
user_111,2024-05-16,2024-05,463.42057256641374,subscriptions,Nike,False,neutral,Frugal,488.71178093805713,0.20772519622314276,0
demo_user,2024-06-25,2024-06,464.5912694379089,utilities,Hulu,False,neutral,Impulsive,477.2096738335976,0.26416106777392734,0
user_113,2024-01-11,2024-01,206.84703320700788,gas_transport,Netflix,False,neutral,Impulsive,227.82839619094756,0.23400039339742992,0
user_114,2024-06-26,2024-06,431.4968393304537,gas_transport,Amazon,False,positive,Frugal,832.2521653301013,0.18783311965273328,0
premium_user,2024-03-26,2024-03,136.12293124195338,shopping_net,Apple,False,neutral,Strategic,664.1813259594198,0.018506256325564907,0
user_107,2024-09-11,2024-09,459.1189328156065,food_out,Apple,False,neutral,Strategic,1261.148694754292,0.26935516960330114,0
user_110,2024-08-27,2024-08,372.005418541703,health_fitness,Nike,False,positive,Impulsive,1188.545843069116,0.15677446465501954,0
